Region,State,AirportID,City,Airport_Name,S/L,Hub,Year,Boardings,PCT_Rise
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2013,51395,0.15
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2012,44737,0.07
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2011,41620,-0.13
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2010,47741,0.09
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2009,43631,-0.21
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2008,54925,0.02
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2007,54042,0.06
WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,2006,50872,0.33
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2015,4945209,0.08
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2014,4584147,0.01
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2013,4540628,0.04
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2012,4381172,0.03
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2011,4247802,-0.01
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2010,4278623,-0.01
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2009,4311329,-0.03
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2008,4464380,-0.1
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2007,4948846,0.04
WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,2006,4777896,0
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2015,90413,0.05
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2014,86198,0.22
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2013,70651,0.07
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2012,65756,-0.09
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2011,71862,0.17
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2010,61413,0.06
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2009,58197,0.03
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2008,56771,-0.09
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2007,62138,-0.05
GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,2006,65187,-0.21
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2015,44262,-0.06
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2014,46906,0.04
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2013,45298,0.17
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2012,38836,0.04
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2011,37248,-0.16
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2010,44296,0.01
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2009,43952,-0.07
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2008,47191,0.03
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2007,45948,-0.01
SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,2006,46526,-0.04
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2015,607449,0.02
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2014,598219,0.01
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2013,594970,-0.07
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2012,637264,-0.03
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2011,657157,-0.02
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2010,670992,-0.01
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2009,675969,-0.1
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2008,753126,-0.04
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2007,782497,0.1
SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,2006,712379,0.09
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2015,6239248,0.02
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2014,6108758,-0.02
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2013,6216104,0
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2012,6208750,0.01
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2011,6159090,0.02
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2010,6044760,-0.01
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2009,6084070,-0.1
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2008,6740468,-0.05
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2007,7130801,0.01
CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,2006,7037400,0.03
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2015,706098,0.03
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2014,687172,0.06
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2013,645401,-0.01
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2012,649691,0.09
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2011,596832,-0.02
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2010,606137,0.03
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2009,589163,-0.01
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2008,593589,-0.01
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2007,599509,0.04
SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,2006,574402,0
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2015,176588,-0.05
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2014,185899,0.02
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2013,182752,-0.09
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2012,200727,0.09
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2011,184331,-0.02
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2010,187211,0.08
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2009,173373,0.02
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2008,169665,-0.07
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2007,182467,-0.02
SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,2006,186891,0
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2015,67955,0.03
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2014,65801,0.28
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2013,51496,0.08
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2012,47734,-0.06
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2011,50885,-0.04
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2010,52755,0.06
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2009,49549,-0.23
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2008,64233,-0.05
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2007,67469,-0.04
NM,ID,SUN,Hailey,Friedman Memorial,P,N,2006,70057,0
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2015,26104,-0.18
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2014,31675,0.25
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2013,25313,-0.07
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2012,27168,-0.03
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2011,28137,0.14
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2010,24701,-0.25
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2009,33096,-0.34
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2008,49871,0.15
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2007,43518,0.31
CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,2006,33195,-0.2
EA,NY,SWF,Newburgh,Stewart International,P,N,2015,142603,-0.1
EA,NY,SWF,Newburgh,Stewart International,P,N,2014,158556,-0.03
EA,NY,SWF,Newburgh,Stewart International,P,N,2013,163815,-0.12
EA,NY,SWF,Newburgh,Stewart International,P,N,2012,185389,-0.12
EA,NY,SWF,Newburgh,Stewart International,P,N,2011,209966,0.04
EA,NY,SWF,Newburgh,Stewart International,P,N,2010,201684,0.02
EA,NY,SWF,Newburgh,Stewart International,P,N,2009,197655,-0.5
EA,NY,SWF,Newburgh,Stewart International,P,N,2008,392464,-0.14
EA,NY,SWF,Newburgh,Stewart International,P,N,2007,455045,1.91
EA,NY,SWF,Newburgh,Stewart International,P,N,2006,156638,-0.22
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2015,987732,0
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2014,987169,0
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2013,991551,0.02
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2012,974293,-0.01
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2011,982709,-0.04
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2010,1024505,0.01
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2009,1016571,-0.08
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2008,1105143,-0.06
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2007,1179113,0.05
EA,NY,SYR,Syracuse,Syracuse Hancock International,P,S,2006,1128483,-0.08
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2015,332777,-0.02
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2014,339078,0.01
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2013,336129,0.01
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2012,331296,0.08
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2011,305686,-0.06
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2010,325097,-0.1
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2009,360441,-0.1
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2008,399094,-0.14
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2007,462233,-0.06
SO,FL,TLH,Tallahassee,Tallahassee International,P,N,2006,492826,-0.14
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2015,46977,0.25
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2014,37519,0.3
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2013,28909,1.83
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2012,10203,-0.39
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2011,16706,-0.14
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2010,19520,-0.04
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2009,20291,-0.18
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2008,24806,0.12
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2007,22121,-0.27
WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,2006,30444,0.17
GL,OH,TOL,Toledo,Toledo Express,P,N,2015,94044,-0.05
GL,OH,TOL,Toledo,Toledo Express,P,N,2014,98941,0.15
GL,OH,TOL,Toledo,Toledo Express,P,N,2013,86221,0.09
GL,OH,TOL,Toledo,Toledo Express,P,N,2012,78757,-0.03
GL,OH,TOL,Toledo,Toledo Express,P,N,2011,81127,-0.08
GL,OH,TOL,Toledo,Toledo Express,P,N,2010,88578,-0.05
GL,OH,TOL,Toledo,Toledo Express,P,N,2009,93669,-0.28
GL,OH,TOL,Toledo,Toledo Express,P,N,2008,129553,-0.24
GL,OH,TOL,Toledo,Toledo Express,P,N,2007,169679,-0.13
GL,OH,TOL,Toledo,Toledo Express,P,N,2006,194765,-0.17
SO,FL,TPA,Tampa,Tampa International,P,L,2015,9150458,0.07
SO,FL,TPA,Tampa,Tampa International,P,L,2014,8531561,0.03
SO,FL,TPA,Tampa,Tampa International,P,L,2013,8267752,0.01
SO,FL,TPA,Tampa,Tampa International,P,L,2012,8218487,0.01
SO,FL,TPA,Tampa,Tampa International,P,L,2011,8174194,0
SO,FL,TPA,Tampa,Tampa International,P,L,2010,8137222,-0.02
SO,FL,TPA,Tampa,Tampa International,P,L,2009,8263294,-0.07
SO,FL,TPA,Tampa,Tampa International,P,L,2008,8871917,-0.05
SO,FL,TPA,Tampa,Tampa International,P,L,2007,9306036,0.01
SO,FL,TPA,Tampa,Tampa International,P,L,2006,9187865,-0.01
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2015,216426,0.01
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2014,215259,0.05
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2013,204402,-0.01
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2012,206904,-0.06
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2011,220586,0.09
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2010,202114,-0.07
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2009,217783,0.07
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2008,202730,-0.05
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2007,212809,0.01
SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,2006,211177,-0.14
SW,OK,TUL,Tulsa,Tulsa International,P,S,2015,1359582,-0.01
SW,OK,TUL,Tulsa,Tulsa International,P,S,2014,1371613,0.04
SW,OK,TUL,Tulsa,Tulsa International,P,S,2013,1323377,0
SW,OK,TUL,Tulsa,Tulsa International,P,S,2012,1324202,-0.02
SW,OK,TUL,Tulsa,Tulsa International,P,S,2011,1346122,-0.03
SW,OK,TUL,Tulsa,Tulsa International,P,S,2010,1382895,-0.02
SW,OK,TUL,Tulsa,Tulsa International,P,S,2009,1416249,-0.12
SW,OK,TUL,Tulsa,Tulsa International,P,S,2008,1606622,-0.01
SW,OK,TUL,Tulsa,Tulsa International,P,S,2007,1621017,0.01
SW,OK,TUL,Tulsa,Tulsa International,P,S,2006,1599853,0.02
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2015,2560,-0.54
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2014,5553,-0.13
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2013,6376,-0.22
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2012,8191,-0.35
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2011,12615,-0.01
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2010,12749,-0.04
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2009,13319,-0.17
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2008,15985,-0.44
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2007,28798,-0.1
SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,2006,32021,0.06
WP,AZ,TUS,Tucson,Tucson International,P,S,2015,1549253,-0.03
WP,AZ,TUS,Tucson,Tucson International,P,S,2014,1597247,0.02
WP,AZ,TUS,Tucson,Tucson International,P,S,2013,1569932,-0.08
WP,AZ,TUS,Tucson,Tucson International,P,S,2012,1710649,-0.04
WP,AZ,TUS,Tucson,Tucson International,P,S,2011,1779679,-0.04
WP,AZ,TUS,Tucson,Tucson International,P,S,2010,1844228,0.03
WP,AZ,TUS,Tucson,Tucson International,P,S,2009,1795534,-0.13
WP,AZ,TUS,Tucson,Tucson International,P,S,2008,2070573,-0.05
WP,AZ,TUS,Tucson,Tucson International,P,S,2007,2178748,0.04
WP,AZ,TUS,Tucson,Tucson International,P,S,2006,2090514,0.02
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2015,210231,0.07
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2014,196451,0.04
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2013,189644,0.05
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2012,179879,0.05
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2011,170977,0.02
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2010,167488,-0.05
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2009,175692,-0.04
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2008,183357,-0.09
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2007,202048,-0.03
GL,MI,TVC,Traverse City,Cherry Capital,P,N,2006,208520,-0.05
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2015,33806,0.18
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2014,28678,0
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2013,28601,0.1
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2012,26059,-0.32
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2011,38533,0.08
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2010,35576,0.32
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2009,26991,-0.09
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2008,29606,-0.12
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2007,33523,-0.14
NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,2006,39153,-0.12
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2015,34881,-0.06
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2014,37229,0.13
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2013,32882,0.17
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2012,28080,-0.02
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2011,28698,0.08
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2010,26690,0
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2009,26759,-0.1
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2008,29820,-0.16
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2007,35653,-0.02
SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,2006,36348,0.05
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2015,72294,-0.17
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2014,86625,0.01
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2013,85789,0.16
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2012,73841,0.02
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2011,72602,-0.02
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2010,74357,0.01
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2009,73841,-0.03
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2008,76168,-0.03
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2007,78482,-0.01
SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,2006,79076,-0.08
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2015,848390,0
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2014,845913,0.02
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2013,832588,-0.02
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2012,846278,0.01
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2011,841237,0.05
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2010,804917,-0.01
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2009,811379,-0.03
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2008,839266,-0.06
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2007,888995,0.09
SO,TN,TYS,Alcoa,McGhee Tyson,P,S,2006,815130,-0.1
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2015,15927,0.22
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2014,13099,-0.07
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2013,14011,0.07
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2012,13070,0.06
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2011,12332,-0.03
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2010,12693,0.2
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2009,10571,-0.14
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2008,12327,0.1
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2007,11249,0
AL,AK,UNK,Unalakleet,Unalakleet,P,N,2006,11261,0.1
EA,PA,UNV,State College,University Park,P,N,2015,139124,-0.02
EA,PA,UNV,State College,University Park,P,N,2014,142551,0.08
EA,PA,UNV,State College,University Park,P,N,2013,131753,-0.04
EA,PA,UNV,State College,University Park,P,N,2012,137599,-0.04
EA,PA,UNV,State College,University Park,P,N,2011,144054,0
EA,PA,UNV,State College,University Park,P,N,2010,143531,0.1
EA,PA,UNV,State College,University Park,P,N,2009,130527,-0.02
EA,PA,UNV,State College,University Park,P,N,2008,133777,-0.07
EA,PA,UNV,State College,University Park,P,N,2007,144160,0.09
EA,PA,UNV,State College,University Park,P,N,2006,132543,-0.08
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2015,14153,-0.03
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2014,14658,0.1
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2013,13318,-0.17
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2012,16087,0
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2011,16147,0.03
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2010,15739,0.1
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2009,14363,-0.04
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2008,14981,-0.08
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2007,16225,0.05
AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,2006,15457,0
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2015,39544,0.11
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2014,35636,-0.03
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2013,36814,-0.01
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2012,37030,-0.03
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2011,38066,-0.11
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2010,42537,0.02
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2009,41516,0.08
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2008,38269,0.09
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2007,35094,-0.12
SO,GA,VLD,Valdosta,Valdosta Regional,P,N,2006,39829,-0.06
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2015,373072,0.03
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2014,360542,0.02
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2013,353953,-0.05
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2012,373542,-0.14
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2011,434455,0.24
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2010,348979,-0.07
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2009,374220,0
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2008,373808,-0.02
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2007,381992,0.09
SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,N,2006,350484,-0.1
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2015,71356,-0.01
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2014,71757,0.5
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2013,47737,-0.15
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2012,56266,0.01
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2011,55647,0.2
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2010,46267,1.23
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2009,20759,-0.04
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2008,21517,0.4
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2007,15370,-0.36
SO,PR,VQS,Vieques,Antonio Rivera Rodriguez,P,N,2006,24177,0
AL,AK,WRG,Wrangell,Wrangell,P,N,2015,12588,0.06
AL,AK,WRG,Wrangell,Wrangell,P,N,2014,11828,0
AL,AK,WRG,Wrangell,Wrangell,P,N,2013,11807,0.03
AL,AK,WRG,Wrangell,Wrangell,P,N,2012,11434,-0.02
AL,AK,WRG,Wrangell,Wrangell,P,N,2011,11674,0.07
AL,AK,WRG,Wrangell,Wrangell,P,N,2010,10882,0.01
AL,AK,WRG,Wrangell,Wrangell,P,N,2009,10790,0.02
AL,AK,WRG,Wrangell,Wrangell,P,N,2008,10601,-0.09
AL,AK,WRG,Wrangell,Wrangell,P,N,2007,11588,0.1
AL,AK,WRG,Wrangell,Wrangell,P,N,2006,10580,-0.01
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2015,629905,0.02
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2014,619157,0.11
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2013,558141,0.02
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2012,546845,0.01
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2011,538850,-0.02
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2010,549195,0.04
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2009,530087,-0.03
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2008,547871,-0.05
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2007,574056,0.01
SW,AR,XNA,Bentonville,Northwest Arkansas Regional,P,S,2006,567341,0.01
